foil                                            
 Alfa =   0.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.03081 -0.02802 -0.28685
   0.03670 -0.03015 -0.31384
   0.04344 -0.03229 -0.32945
   0.05113 -0.03443 -0.33670
   0.05980 -0.03653 -0.34102
   0.06954 -0.03859 -0.33666
   0.08044 -0.04059 -0.33496
   0.09248 -0.04248 -0.32650
   0.10544 -0.04423 -0.31494
   0.11904 -0.04581 -0.30612
   0.13308 -0.04719 -0.29361
   0.14749 -0.04840 -0.28193
   0.16237 -0.04945 -0.27034
   0.17761 -0.05035 -0.25757
   0.19320 -0.05112 -0.24601
   0.20905 -0.05176 -0.23450
   0.22510 -0.05228 -0.22264
   0.24131 -0.05270 -0.21216
   0.25764 -0.05301 -0.20173
   0.27399 -0.05324 -0.19066
   0.29042 -0.05339 -0.18270
   0.30701 -0.05346 -0.17223
   0.32369 -0.05347 -0.16511
   0.34035 -0.05342 -0.15447
   0.35692 -0.05332 -0.14996
   0.37350 -0.05316 -0.13883
   0.39009 -0.05298 -0.13502
   0.40662 -0.05274 -0.12904
   0.42310 -0.05245 -0.11519
   0.43964 -0.05216 -0.11754
   0.45629 -0.05180 -0.10674
   0.47301 -0.05141 -0.10152
   0.48957 -0.05100 -0.09106
   0.50594 -0.05059 -0.09551
   0.52219 -0.05011 -0.07664
   0.53856 -0.04965 -0.07793
   0.55503 -0.04915 -0.07311
   0.57149 -0.04862 -0.06136
   0.58784 -0.04810 -0.06259
   0.60403 -0.04754 -0.04650
   0.62013 -0.04703 -0.05822
   0.63619 -0.04642 -0.03161
   0.65226 -0.04589 -0.03719
   0.66802 -0.04535 -0.04234
   0.68329 -0.04473 -0.00985
   0.69839 -0.04425 -0.03007
   0.71373 -0.04367 -0.01394
   0.72956 -0.04309 -0.00571
   0.74568 -0.04253 -0.00966
   0.76169 -0.04194  0.00488
   0.77756 -0.04139  0.00629
   0.79335 -0.04085  0.00615
   0.80930 -0.04027  0.02366
   0.82515 -0.03978  0.01977
   0.84060 -0.03929  0.01532
   0.85565 -0.03875  0.04779
   0.87030 -0.03837  0.00745
   0.88491 -0.03775  0.07722
   0.90017 -0.03743  0.04663
   0.91639 -0.03709  0.04823
   0.93301 -0.03674  0.04978
   0.94953 -0.03640  0.05420
   0.96543 -0.03607  0.06016
   0.98005 -0.03577  0.06775
   0.99275 -0.03551  0.07813
   0.99999 -0.03536  0.08976
