foil                                            
 Alfa =   0.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.08176 -0.03925 -0.33971
   0.09365 -0.04093 -0.33104
   0.10642 -0.04247 -0.32127
   0.11978 -0.04382 -0.30845
   0.13358 -0.04500 -0.29593
   0.14774 -0.04601 -0.28346
   0.16238 -0.04687 -0.27030
   0.17735 -0.04759 -0.25850
   0.19267 -0.04818 -0.24595
   0.20827 -0.04865 -0.23358
   0.22406 -0.04900 -0.22223
   0.24002 -0.04924 -0.21052
   0.25610 -0.04940 -0.19966
   0.27223 -0.04947 -0.18981
   0.28842 -0.04946 -0.17916
   0.30478 -0.04939 -0.17004
   0.32126 -0.04926 -0.16098
   0.33778 -0.04907 -0.15355
   0.35429 -0.04883 -0.14473
   0.37084 -0.04854 -0.13858
   0.38740 -0.04821 -0.12951
   0.40391 -0.04785 -0.12331
   0.42042 -0.04745 -0.11990
   0.43703 -0.04700 -0.10983
   0.45369 -0.04651 -0.10393
   0.47038 -0.04601 -0.09860
   0.48703 -0.04546 -0.09295
   0.50369 -0.04488 -0.08329
   0.52036 -0.04430 -0.08121
   0.53700 -0.04367 -0.07300
   0.55359 -0.04303 -0.06604
   0.57018 -0.04237 -0.06138
   0.58671 -0.04169 -0.05415
   0.60322 -0.04100 -0.04957
   0.61975 -0.04029 -0.04041
   0.63629 -0.03959 -0.03915
   0.65282 -0.03885 -0.03017
   0.66919 -0.03812 -0.02227
   0.68541 -0.03742 -0.02355
   0.70172 -0.03666 -0.00965
   0.71827 -0.03593 -0.00916
   0.73498 -0.03517 -0.00201
   0.75172 -0.03441  0.00610
   0.76843 -0.03367  0.00784
   0.78509 -0.03291  0.01873
   0.80178 -0.03219  0.02117
   0.81850 -0.03147  0.02640
   0.83512 -0.03075  0.03776
   0.85167 -0.03009  0.03519
   0.86815 -0.02942  0.04666
   0.88451 -0.02881  0.04046
   0.90096 -0.02816  0.05238
   0.91763 -0.02750  0.05755
   0.93430 -0.02685  0.06596
   0.95066 -0.02621  0.07537
   0.96630 -0.02559  0.08742
   0.98059 -0.02503  0.10227
   0.99296 -0.02455  0.12148
   0.99999 -0.02427  0.14467
